id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,1.3823,1.93029,0,0,0,-0.953794,0.300462,
1,-0.699327,-0.443553,-9.53674e-07,0,0,0.35914,0.933284,
2,-0.598792,1.95195,0,0,0,-0.424111,0.90561,
3,1.34285,-0.331494,0,0,0,0.908356,0.418198,
